TRDMNT,bm_g10,Count,bm,Ew_ret,Vw_ret
200602,4,435.0,0.3307621940399674,0.016391079595031978,0.01505765779842867
200602,5,435.0,0.3996139371102214,0.005383072636978527,0.005595984369284141
200602,6,435.0,0.4662905070813102,0.004865529652730681,0.011074177968348083
200602,7,435.0,0.5403220153981074,0.0023224919097904243,0.0039330596962522755
200602,8,435.0,0.6342580467541162,-0.010809505904059241,-0.002423915719110403
200602,9,435.0,0.7655395355237727,0.009621618592270488,-0.0011085904682949517
200602,10,435.0,1.1095327817311282,0.010174952617953894,-0.023347102563960356
200602,high_low,,,0.007514002519475274,-0.01652150278092865
200603,1,434.0,0.026059698206524144,0.047566221172363435,0.01813377548795858
200603,2,433.0,0.1841127615183236,0.03871873251655192,0.018871606155490567
200603,3,433.0,0.26357498801131013,0.031030095441214982,0.012559151258995354
200603,4,433.0,0.33063890228003184,0.040853449896673374,0.020235050959642377
200603,5,433.0,0.39908819928851064,0.04227753946266197,0.017319651486702944
200603,6,433.0,0.4655044882723795,0.03981574936416053,0.02807957440473886
200603,7,433.0,0.5392533460756156,0.035378136881303195,0.015302815676443942
200603,8,433.0,0.6325900336570981,0.0450725867829902,0.018189185354382728
200603,9,433.0,0.7633133089112902,0.04633984554643597,0.016213287791038217
200603,10,433.0,1.0983232753603835,0.05570229952890242,0.0254550104485554
200603,high_low,,,0.008136078356538984,0.00732123496059682
200604,1,431.0,0.020608857010558194,-0.014656579569385476,-0.008410399691124566
200604,2,430.0,0.18226635323843793,-0.012020689389077792,-0.0002620238680594279
200604,3,430.0,0.2606105478912487,0.009086187014632196,0.01190347916884297
200604,4,431.0,0.3281601539213173,0.00636536097631774,0.010421889608234468
200604,5,430.0,0.39671024077031053,0.0035049714650539636,0.008392993021053967
200604,6,430.0,0.46428246015295194,0.012172545962771147,0.016135884532808696
200604,7,431.0,0.5380704884190575,0.008299754969231327,0.022152268566552093
200604,8,430.0,0.6302143650552369,0.009809471766876483,0.015293782450153934
200604,9,430.0,0.7593673279523975,0.012592655470795102,0.034116699263550015
200604,10,431.0,1.0986696495550397,0.024372573156481742,0.022672605406690045
200604,high_low,,,0.03902915272586722,0.03108300509781461
200605,1,429.0,0.014708143138597928,-0.07842908213850347,-0.03782237984197089
200605,2,429.0,0.18150380482027123,-0.07291821193864437,-0.035223723170147936
200605,3,429.0,0.2604822657611204,-0.05506631362497001,-0.03181436670764355
200605,4,429.0,0.328722077930981,-0.05967367407085987,-0.035466212975682074
200605,5,429.0,0.3977936768141977,-0.040418181695932656,-0.03359320532543687
200605,6,428.0,0.46514216216604787,-0.03918022464213467,-0.027355672712718923
200605,7,429.0,0.5370432795036459,-0.03681173113881693,-0.011647793752139084
200605,8,429.0,0.6300823366515714,-0.04040784337978037,-0.020947190642100832
200605,9,429.0,0.758347840762509,-0.022514473253729933,-0.02183017468146983
200605,10,429.0,1.0988604860140012,-0.03749380625082417,-0.011974864652150178
200605,high_low,,,0.0409352758876793,0.025847515189820716
200606,1,427.0,0.01346182601884208,-0.014329538127865924,0.009633617861304821
200606,2,427.0,0.1809921563201572,-0.020423735958156518,-0.006736117414943339
200606,3,427.0,0.2598710111451098,-0.0091186772510693,-0.0069869009503187645
200606,4,427.0,0.32835766999968957,-0.01118446492165987,-0.007006897914170991
200606,5,427.0,0.3973883365679867,-0.0030145628222660935,0.0019610628423052698
200606,6,427.0,0.4645407486408318,-0.011300656172063306,0.0016416542900769765
200606,7,427.0,0.5364564117979053,-0.0050877389713352185,-0.0024081448048147874
200606,8,427.0,0.6295538729407809,-0.0053719121101452345,0.005820822837984888
200606,9,427.0,0.7579692661863613,0.003561205185606789,0.006362702458481374
200606,10,427.0,1.0989630758036124,-0.0001476942561369631,0.014115458489837734
200606,high_low,,,0.014181843871728961,0.004481840628532912
200607,1,426.0,0.004705059268702571,-0.04988802534120484,-0.043039427578245096
200607,2,425.0,0.18606312753683527,-0.046858708647153684,-0.020058889473125854
200607,3,425.0,0.26639027887206246,-0.04839857146208727,-0.004939641499844426
200607,4,425.0,0.3373594009582354,-0.037852946974351265,-0.019295187283205544
200607,5,426.0,0.41041099173035867,-0.029094884286282086,-0.012637768419469043
200607,6,425.0,0.48567723257031703,-0.023964759521254823,0.006228891119138187
200607,7,425.0,0.5630363795946554,-0.021291704056609906,0.004146736353368214
200607,8,425.0,0.6602136179191954,-0.019322909506453392,-0.0068066775854683246
200607,9,425.0,0.7931485716902911,-0.027424241478226905,0.006124979754712727
200607,10,426.0,1.1350923840778449,-0.023981096869787083,-0.02837768419302761
200607,high_low,,,0.025906928471417755,0.014661743385217484
200608,1,433.0,0.007018970306377978,0.027132565284858676,0.037074965048762794
200608,2,433.0,0.1836738482783181,0.038831769393516624,0.033263554873534586
200608,3,432.0,0.2648722919533834,0.034158792542370406,0.0358899199937775
200608,4,433.0,0.3346869114061171,0.013345397430016046,0.016804465362115998
200608,5,432.0,0.40589993017751774,0.026879750228447116,0.031053953858050758
200608,6,433.0,0.48210864427504085,0.02513964135567061,0.022683766496745573
200608,7,432.0,0.561142642986323,0.010825417327362585,0.014912542864438922
200608,8,433.0,0.6575990142203797,0.021694946777987324,0.004167238949967289
200608,9,432.0,0.7904277391676828,0.019210364347600255,0.010281241242958386
200608,10,433.0,1.1331467679732663,0.017797065897303236,0.0400760088660184
200608,high_low,,,-0.00933549938755544,0.0030010438172556053
200609,1,443.0,0.00899857894759405,-0.0033122989560688846,0.02519277228118975
200609,2,442.0,0.18115922036777937,0.00072133753584635,0.018770290508282602
200609,3,442.0,0.2622980749758024,0.008629258253538302,0.023748685726737415
200609,4,443.0,0.3315559357253599,0.010608528429338772,0.03114611052732283
200609,5,442.0,0.40233756575438934,0.014512618405980013,0.019853428937746744
200609,6,442.0,0.47905172645398025,0.0070297200099236415,0.019962175190655605
200609,7,443.0,0.5585471530182927,0.007715332571103645,0.025915375979771924
200609,8,442.0,0.654219549218579,0.01304609210992234,0.021984330016837632
200609,9,442.0,0.78637194218169,0.012739956166440514,0.027875373314751747
200609,10,443.0,1.124374037169605,0.017465490828873467,0.014370447332872772
200609,high_low,,,0.020777789784942352,-0.010822324948316978
200610,1,441.0,0.00720374222227342,0.06069681368257918,0.05249897986632241
200610,2,441.0,0.17949345410163328,0.052392580348286,0.034126504666322145
200610,3,441.0,0.2598807290870565,0.0571199869825363,0.03433503425420336
200610,4,441.0,0.3282812330986589,0.058030681783717085,0.02950828663287886
200610,5,441.0,0.3986456596736811,0.04863274203095441,0.04089096852396947
200610,6,440.0,0.47583225477642044,0.048176272441119904,0.03432010867836853
200610,7,441.0,0.555108947430021,0.04690111707642225,0.04262744448073726
200610,8,441.0,0.6511127915938891,0.0412232419915154,0.038906164854649476
200610,9,441.0,0.7835053709599392,0.03255138433007247,0.0387671818286833
200610,10,441.0,1.1170270688736998,0.042084931459831665,0.0441083542221211
200610,high_low,,,-0.018611882222747518,-0.008390625644201309
200611,1,439.0,0.004412026623409025,0.02464938044437033,0.030590866310175057
200611,2,439.0,0.1791738667366061,0.022410004703845788,0.018673091510384383
200611,3,438.0,0.2593526353733099,0.029504671492392987,0.018072395567963882
200611,4,439.0,0.32685661481159284,0.028860768004361534,0.02055883413213936
200611,5,439.0,0.39699909059182864,0.024758712585268846,0.02754912276265039
200611,6,438.0,0.47503065270130235,0.029357319810275753,0.0218118396686306
200611,7,439.0,0.5544850367053714,0.0312596957580201,0.02893781391471308
200611,8,438.0,0.6511224510717039,0.019738304297344855,0.0237292271425852
200611,9,439.0,0.7820405604845215,0.027140943446894654,0.02207035701773412
200611,10,439.0,1.1115092799350315,0.020999286604021693,0.028145554432739854
200611,high_low,,,-0.003650093840348638,-0.002445311877435203
200612,1,436.0,0.005669704944839294,0.005516380135127656,-0.006713820397456776
200612,2,436.0,0.17933680866801766,-0.0009811693245859257,-0.004165164854609309
200612,3,436.0,0.2590519925897873,-0.001878150477172081,0.007728913104288293
200612,4,436.0,0.3262185351340948,0.020654126560176223,0.012228625252928794
200612,5,436.0,0.39544921014019724,0.0018834233809087585,0.00930430939211123
200612,6,435.0,0.4730825368206015,0.010369189182787984,0.02110919698307016
200612,7,436.0,0.5528748769705228,0.022796952616908037,0.019624123115122193
200612,8,436.0,0.6487858057005561,0.017550744007726382,0.02793470731607585
200612,9,436.0,0.780338203684093,0.021266012313760435,0.01925076030097846
200612,10,436.0,1.1078655193544225,0.035825644419161515,0.027163760810358657
200612,high_low,,,0.030309264284033858,0.033877581207815435
200701,1,433.0,0.004641967339182153,0.05452157766966326,0.03946283039047251
200701,2,432.0,0.17918869589124775,0.02739362860272107,0.01879030593943829
200701,3,432.0,0.25914693655268634,0.021386555104249375,0.028770904954354106
200701,4,432.0,0.3261903058756394,0.026787279148205275,0.026993274176085345
200701,5,433.0,0.3957693015565964,0.01685257216396545,0.021656510566571772
200701,6,432.0,0.4739924305851187,0.011393495005979323,0.02102487991516836
200701,7,432.0,0.5532933324515432,0.015956948993602012,0.017970211690213525
200701,8,432.0,0.6485442660148698,0.009304091315256526,0.008024613794610475
200701,9,432.0,0.7806459203755963,0.021006950355531292,0.012176092224179908
200701,10,433.0,1.1078067803866551,0.03587433323848691,0.031526438809411535
200701,high_low,,,-0.018647244431176345,-0.007936391581060978
200702,1,429.0,0.0057363852024218355,0.005334345668103618,-0.0023081869413412413
200702,2,428.0,0.17866658169035768,-0.007265891472064519,-0.015627797904181007
200702,3,429.0,0.2583925003894313,0.0030321707004016462,-0.006357611055668048
200702,4,428.0,0.325775125158161,-0.0027526494437512855,-0.004907137215830956
200702,5,429.0,0.3959722781031051,-0.0036615240421288466,0.0035187224258972846
200702,6,428.0,0.47491724394468565,0.0013067616875585622,-0.019574094647646013
200702,7,428.0,0.5548981417163753,-0.0012045661461900382,-0.0067838750200746
200702,8,429.0,0.6495594167387643,-0.0013633032056930639,-0.008339568938951087
200702,9,428.0,0.7823327907822125,0.001478946911728068,-0.009913674426668335
200702,10,429.0,1.1089486133514286,0.023193760380563873,0.01277248450899343
200702,high_low,,,0.017859414712460255,0.015080671450334671
200703,1,427.0,0.005230667603779102,-0.004331053612179571,0.005695490582194216
200703,2,427.0,0.17939256001767426,0.016904277537431452,0.01173900896943868
200703,3,426.0,0.2589843946744166,-0.003914636668376386,0.004242804526310797
200703,4,427.0,0.32549787377964945,0.008776018860262665,0.0034019769219275835
200703,5,426.0,0.39558377675317585,0.010097467737810933,0.017822340263460894
200703,6,427.0,0.47508243942717465,0.011873537646386535,0.0195637345724606
200703,7,426.0,0.555378249496597,0.0034893208202321424,0.008546793042963706
200703,8,427.0,0.6490591471786041,-0.003975794436478705,-0.004764623706634621
200703,9,426.0,0.7800821932584944,-0.005226788728263002,0.007522289016910986
200703,10,427.0,1.109381896047009,-0.002544567552798395,0.01216198435934051
200703,high_low,,,0.0017864860593811765,0.006466493777146294
200704,1,424.0,0.005160626016613332,0.03947115871553075,0.04349290713299778
200704,2,423.0,0.18071059453388594,0.03559168172333786,0.05211820826797361
200704,3,423.0,0.259859537098667,0.036031841234396074,0.05508898624504611
200704,4,423.0,0.3260183955084984,0.022084981208927497,0.03163844954988009
200704,5,424.0,0.3951145539437016,0.023550844197480672,0.0352669940581045
200704,6,423.0,0.4750103713952853,0.02068577987801574,0.03646869189406123
200704,7,423.0,0.5560775607288522,0.008546214531411108,0.02734614924420102
200704,8,423.0,0.6487699486269476,0.021197496618304088,0.03773180289948386
200704,9,423.0,0.7814513684745855,0.015019400059110967,0.027587699019727924
200704,10,424.0,1.1079363569302956,0.010056249367005285,0.03368279562913138
200704,high_low,,,-0.02941490934852547,-0.009810111503866396
200705,1,420.0,0.007773431999477342,0.017405345796073446,0.03527602382861307
200705,2,420.0,0.18036505063643038,0.02430971777038338,0.03331232279586369
200705,3,420.0,0.2595353834376578,0.02945360505606475,0.03192046271112556
200705,4,420.0,0.3251311743394093,0.0405776300434519,0.04107889640082387
200705,5,420.0,0.39291175194983874,0.03610868189835286,0.04324208176403943
200705,6,419.0,0.47340400608042793,0.02741877988418121,0.04044865000554354
200705,7,420.0,0.5553860704941849,0.018211060273947206,0.03983899230480509
200705,8,420.0,0.6462124322476067,0.023117801383374492,0.03560033013793361
200705,9,420.0,0.7769967205879478,0.01698129585610024,0.03291823107469888
200705,10,420.0,1.0943886868666928,0.013856176871452484,0.034213509963978934
200705,high_low,,,-0.0035491689246209615,-0.0010625138646341362
200706,1,418.0,0.009508224026527509,-0.018824348119820606,-0.02071351339783101
200706,2,417.0,0.18091203773107356,-0.013992933394123476,-0.021917408809788437
200706,3,417.0,0.2596218695777963,0.0027248084056064052,-0.005656653173354925
200706,4,417.0,0.32564445248940344,-0.010802693353150164,-0.004747463285708574
200706,5,417.0,0.39272154811604065,-0.0007148207625361782,-0.0193784292647302
200706,6,417.0,0.4733165491572166,-0.015088582591430111,-0.016280446262444657
200706,7,417.0,0.5555546887127025,-0.014842318110719404,-0.027070721742050247
200706,8,417.0,0.6458842155824024,-0.0024194972127764957,-0.016669045446810613
200706,9,417.0,0.7765117356038503,-0.010680371347606443,-0.030413236176857348
200706,10,418.0,1.0941004857876457,0.0031336594468911226,-0.005379499707446857
200706,high_low,,,0.021958007566711728,0.015334013690384153
200707,1,417.0,-0.012141437147378888,-0.05737367856458224,-0.02572139714850795
200707,2,416.0,0.1818010975368961,-0.035597924608995135,-0.022082190988745996
200707,3,416.0,0.2628157059654711,-0.04977194461388154,-0.02564398964527077
200707,4,416.0,0.32986794262406066,-0.04882331864446175,-0.03451302277586227
200707,5,417.0,0.39852393911374734,-0.04600043386540128,-0.04183529075649452
200707,6,416.0,0.469748663389317,-0.05292052715226699,-0.04373893682073901
200707,7,416.0,0.5474727210809548,-0.05884116522611291,-0.059554890297991554
200707,8,416.0,0.6363064494023889,-0.05174524865463541,-0.06825084411220217
200707,9,416.0,0.7589125760842763,-0.05945299065502902,-0.07216126327634778
200707,10,417.0,1.0788948037795913,-0.039882727731053925,-0.09030129552354543
200707,high_low,,,0.017490950833528314,-0.06457989837503748
200708,1,423.0,-0.01232865493475712,-0.015346640168301362,-0.0003819601513512512
200708,2,423.0,0.17895375705233418,-0.003786662351598759,0.02159054459828772
200708,3,422.0,0.258670134739238,-0.0029227052287459244,0.009423028911567531
200708,4,423.0,0.32659638713761335,0.008530953256287265,0.024747756245358847
200708,5,422.0,0.3956672043421221,0.0035713984972725018,0.020839442524706406
200708,6,423.0,0.4670174003042195,0.010081342583204781,0.0066552629366668165
200708,7,422.0,0.5419413322822151,-0.007161056576566235,0.006685840959948411
200708,8,423.0,0.6293466609214946,-0.01928378931188566,-0.005629004403580389
200708,9,422.0,0.7513108816672222,-0.008722300122557758,-0.004777924435816685
200708,10,423.0,1.065222157998807,-0.05890830444915682,-0.04658635434356351
200708,high_low,,,-0.04356166428085546,-0.046204394192212256
200709,1,432.0,-0.0136453140751283,0.01668721465533696,0.04885121529876238
200709,2,431.0,0.1767183793513466,0.034534421043562594,0.03799537826756285
200709,3,432.0,0.25599902435363764,0.025538088928221406,0.04387475401260566
200709,4,431.0,0.32429688103292553,0.026077366802400373,0.015716946296918687
200709,5,432.0,0.3935622840145812,0.016845714310790332,0.02670275990265765
200709,6,431.0,0.465283823197032,0.0093789004953667,0.024513090099803035
200709,7,431.0,0.5406257878890514,0.003585197486537805,0.016247378977468634
200709,8,432.0,0.6293725890156145,0.014255479988449902,0.022227833394705635
200709,9,431.0,0.7497899696222368,-0.0004479497019546236,0.011113439012044339
200709,10,432.0,1.057713862140663,0.0013002929714649547,0.007150738097368133
200709,high_low,,,-0.015386921683872005,-0.04170047720139425
200710,1,429.0,-0.014352784727139663,0.009195411905747151,0.02508296017396943
200710,2,428.0,0.17654689415698227,0.035682108346339884,0.027981990883491646
200710,3,428.0,0.25543906719691656,0.040788681586931816,0.018115165948179735
200710,4,428.0,0.3237528730100821,0.017071955640379704,0.020875520522237023
200710,5,428.0,0.39405267692210355,0.01018981569268155,0.04187342717626971
200710,6,428.0,0.4663063365177758,0.005036299035571233,-0.0019653181858305135
200710,7,428.0,0.5421461894069121,-0.004923426130084686,-0.00042160305618903584
200710,8,428.0,0.6314576356760141,0.00023391646656305222,0.0035300083814302375
200710,9,428.0,0.7518712754275675,-0.009174787135480826,-0.0036461101069480005
200710,10,428.0,1.0564208339323995,-0.006012266293009946,-0.0346384627675699
200710,high_low,,,-0.015207678198757096,-0.05972142294153933
200711,1,426.0,-0.01336934849211412,-0.10878599104114196,-0.05354926990847843
200711,2,425.0,0.17633258040556574,-0.07469205493595305,-0.02513024138823985
200711,3,425.0,0.25524105609281644,-0.07816236712096249,-0.041366604165485064
200711,4,426.0,0.3241036913965199,-0.06884539846235176,-0.039017570286026496
200711,5,425.0,0.3946904743438229,-0.06788378578585258,-0.04469557234907246
200711,6,425.0,0.4666284984394871,-0.08940616061075127,-0.06225248521730047
200711,7,426.0,0.5429836799973711,-0.0769638812885687,-0.0695699329386106
200711,8,425.0,0.6316399082461974,-0.07858377361780715,-0.05834295344464349
200711,9,425.0,0.7520327583010629,-0.08013861644976945,-0.06313069021414386
200711,10,426.0,1.0566932196509902,-0.10073930382869925,-0.091572637449802
200711,high_low,,,0.008046687212442713,-0.03802336754132357
200712,1,422.0,-0.01209661395166085,-0.027354039778216217,-0.03163480567563579
200712,2,422.0,0.17622504930637972,-0.008028339348309144,-0.012985553140583847
200712,3,422.0,0.25465254412162414,-0.004719541281929789,-0.003770349979178486
200712,4,422.0,0.3236905590174477,0.0036271613544089057,-0.011847060690113279
200712,5,422.0,0.39488494716023415,-0.014927935873972193,-0.004447872466932629
200712,6,421.0,0.4667528690143705,-0.013646534387770966,-0.03084056487202357
200712,7,422.0,0.5427866978917031,-0.015002484079191967,-0.004957421691215428
200712,8,422.0,0.631682359288781,-0.01976601271846696,-0.037006619248713936
200712,9,422.0,0.751869007661934,-0.027751199420608393,-0.0179628580030871
200712,10,422.0,1.054246543912542,-0.030381238745039042,-0.015867189730050375
200712,high_low,,,-0.003027198966822825,0.015767615945585418
200801,1,419.0,-0.013629551762766024,-0.06990568370431087,-0.06888261696607739
200801,2,418.0,0.17627128286057286,-0.07351201710455123,-0.07144576112331977
200801,3,419.0,0.2544163026882936,-0.07215904997998451,-0.0607132851655072
200801,4,418.0,0.32252128880989506,-0.06693255469014381,-0.03511571134666046
200801,5,419.0,0.3938544153606076,-0.04607884056425355,-0.03726444989766073
200801,6,418.0,0.46619836966465833,-0.04613843219103342,-0.04414989790473938
200801,7,418.0,0.5416254462157954,-0.034021376954061835,-0.04123892540997945
200801,8,419.0,0.6304605641013096,-0.04392265001126299,-0.011340223695818786
200801,9,418.0,0.7493017422708099,-0.027528845604352016,-0.011391772011640261
200801,10,419.0,1.0538637883312696,-0.024460248951962277,-0.029402541054046914
200801,high_low,,,0.04544543475234859,0.03948007591203048
200802,1,418.0,-0.01333194429799708,-0.02572783438249746,-0.03892560574616833
200802,2,417.0,0.1767406511553127,-0.0293364392353849,-0.01855516731662178
200802,3,417.0,0.2541754279766661,-0.028395928725187914,-0.003093956663709897
200802,4,418.0,0.3227885846663283,-0.014639024555757768,-0.03253878941873274
200802,5,417.0,0.3938446851855397,-0.02811274081786839,-0.03431340341749355
200802,6,417.0,0.46574597582555244,-0.027744570115446007,-0.03288848664909004
200802,7,418.0,0.5414377504106664,-0.02252990217282886,-0.057239343251673964
200802,8,417.0,0.6304222186833033,-0.028759081129928383,-0.049235706108306014
200802,9,417.0,0.7492282341427703,-0.03036746889520615,-0.04702771940833399
200802,10,418.0,1.0490784754481774,-0.02925363569491951,-0.08357059564672692
200802,high_low,,,-0.003525801312422052,-0.04464498990055859
200803,1,416.0,-0.006402256940874985,-0.06836716453667185,-0.023748770264036066
200803,2,415.0,0.17750298885423849,-0.020223173373969512,-0.005621297387156476
200803,3,415.0,0.25482824286012296,-0.029278191561411725,-0.013689968910837843
200803,4,415.0,0.3222952896429889,-0.009662531414220013,0.012962956924680321
200803,5,415.0,0.3927121626084315,-0.01975275825094971,-0.011520541996969346
200803,6,415.0,0.46452668680247244,-0.01087084135480385,-0.02628744536230401
200803,7,415.0,0.5396955147933351,-0.016588056810390966,-0.03222544174146224
200803,8,415.0,0.6286052711975716,-0.015870297621060386,-0.047976780521389706
200803,9,415.0,0.7473841437573089,-0.023998344964437673,-0.0015868084910964128
200803,10,416.0,1.0487121770655743,-0.031114422661731145,-0.021216256588249733
200803,high_low,,,0.03725274187494071,0.0025325136757863333
200804,1,413.0,-0.0042689808776138595,0.02196963917368695,0.062280480597470725
200804,2,412.0,0.17693327375492646,0.028754258288010256,0.040010725941548766
200804,3,413.0,0.25223109469482663,0.044789279407506224,0.045966238250989215
200804,4,412.0,0.3195695492704078,0.03760450402534841,0.041872914091671196
200804,5,413.0,0.39150636088440743,0.024447962672309618,0.04573930928799531
200804,6,412.0,0.4634336927898525,0.0342437650982503,0.06892955418940197
200804,7,412.0,0.5388490218933505,0.022195854105555066,0.04434751680416296
200804,8,413.0,0.6294106557300384,0.012996225493560689,0.037315193835948945
200804,9,412.0,0.7490139781630989,0.0018016952473129707,0.03289049125897955
200804,10,413.0,1.0591368838408748,0.006512755974862637,0.04878799595122917
200804,high_low,,,-0.015456883198824312,-0.013492484646241552
200805,1,411.0,-0.004840796606415121,0.03683266225142921,0.03384784092498917
200805,2,410.0,0.17700466717206745,0.05455853138333034,0.032599444533767424
200805,3,410.0,0.2514426059500822,0.045318165546737954,0.043304619887716424
200805,4,411.0,0.31869857511553945,0.03734384414113008,0.014497875107791696
200805,5,410.0,0.39076079803614644,0.04560429574004405,0.0288806027001932
200805,6,410.0,0.4629364453152616,0.03514623268735992,0.011555476106085294
200805,7,411.0,0.5385964968653094,0.029792966528980704,0.012149370375019139
200805,8,410.0,0.630505229509244,0.02850914133948523,0.004715792924887028
200805,9,410.0,0.7522670152800578,0.005412239597195188,0.01614282496347726
200805,10,411.0,1.0697033385122652,0.023799786326907966,0.018123720429053632
200805,high_low,,,-0.013032875924521247,-0.01572412049593554
200806,1,408.0,0.002600500134514487,-0.09980331620577089,-0.0948327792872924
200806,2,407.0,0.17811914447510152,-0.09012163566291492,-0.08029153002374131
200806,3,407.0,0.2521913843493716,-0.09105833015360018,-0.081115637281522
200806,4,407.0,0.31892525320230797,-0.09683414518191515,-0.09396824074289127
200806,5,408.0,0.39139170747765784,-0.08750715313874614,-0.09117913018140734
200806,6,407.0,0.46327805830524493,-0.09646964972109015,-0.11414242761771752
200806,7,407.0,0.5384127489109369,-0.09179954258046227,-0.1552435055816744
200806,8,407.0,0.6295684607784572,-0.09085637597411216,-0.13879034879742694
200806,9,407.0,0.751931344353387,-0.10890741440915282,-0.12155006514240463
200806,10,408.0,1.072299527179019,-0.09895020259805522,-0.1604495784641153
200806,high_low,,,0.000853113607715672,-0.06561679917682291
200807,1,407.0,-0.0061987180574169095,0.017029050475534956,0.005847997852327882
200807,2,406.0,0.18409585368814135,0.006523168529047109,0.007180816443938171
200807,3,406.0,0.26901353182730714,0.00948401685206337,-0.01954093649555502
200807,4,406.0,0.34976688324758454,0.010561233933716616,0.0011411468365831068
200807,5,406.0,0.4411865062459511,0.014963766552001496,0.013084456744530864
200807,6,406.0,0.5349116763571695,0.022469606369915778,-0.03776587798441128
200807,7,406.0,0.6387968736095639,0.013217669591030915,-0.016438671558198278
200807,8,406.0,0.7653339359151693,0.02677881057282582,0.07932438726025418
200807,9,406.0,0.9527063897415712,-0.0027625727432479407,0.014218029629937982
200807,10,406.0,1.4221606553712143,-0.0011837396277826122,0.03239269117788598
200807,high_low,,,-0.01821279010331757,0.026544693325558096
200808,1,413.0,-0.00581836627300441,0.017302843450784953,0.018811085266196872
200808,2,412.0,0.1831239695752075,0.007977343305217694,0.016958301414852783
200808,3,413.0,0.2684036334161638,0.027665822377135656,0.023109445531658036
200808,4,412.0,0.3507486432749349,0.028144448419543052,0.019892517095800803
200808,5,413.0,0.44343639046701383,0.02362484046633702,0.029658903107076723
200808,6,412.0,0.5376053211864443,0.028527909083949417,0.01914043553207935
200808,7,412.0,0.6432750961515628,0.030425190503297908,-0.0005022181574610566
200808,8,413.0,0.7717005800859473,0.03291135367000061,0.02767140580923871
200808,9,412.0,0.9594038409542048,0.03210189557748259,0.04745928774477329
200808,10,413.0,1.4422693077068691,0.03015098442102859,0.06802268747555872
200808,high_low,,,0.012848140970243636,0.04921160220936184
200809,1,424.0,-0.00483741706957272,-0.14491370951790034,-0.12485072798257676
200809,2,423.0,0.1804215492388143,-0.15269206395900445,-0.10471622498938418
200809,3,423.0,0.2659245117414983,-0.1265472274371513,-0.1304662087577809
200809,4,423.0,0.34795890335505175,-0.10278246377780596,-0.09966464746986317
200809,5,424.0,0.44101322722542585,-0.11039820478802945,-0.08430152707350466
200809,6,423.0,0.5363806354866077,-0.10316479135986298,-0.11526810875079825
200809,7,423.0,0.6412283567558733,-0.08191337494153679,-0.19799094334656395
200809,8,423.0,0.7695385358286769,-0.0810026182870365,-0.0020716655560341674
200809,9,423.0,0.9585334292023376,-0.09046582786679709,-0.0627196287584841
200809,10,424.0,1.4427339469453877,-0.10017511889297655,-0.10834143908384603
200809,high_low,,,0.04473859062492379,0.01650928889873074
200810,1,421.0,-0.0024901882129143085,-0.25158039214917244,-0.19013253785694909
200810,2,421.0,0.1830721510583098,-0.22740633066139695,-0.17625400317049258
200810,3,421.0,0.2684051887754179,-0.2318764056109996,-0.19628822385303496
200810,4,421.0,0.3517690941821072,-0.21728114741732696,-0.19004873666682764
200810,5,421.0,0.4457982096101794,-0.21372444168567462,-0.1873075686553784
200810,6,420.0,0.541414336911135,-0.20520298229004483,-0.21430120075506903
200810,7,421.0,0.6476853973183258,-0.18460803796301353,-0.24749934559200565
200810,8,421.0,0.7794159085834512,-0.1864032944442249,-0.2334217602623039
200810,9,421.0,0.9740748145961197,-0.18440264991756683,-0.16913189723692507
200810,10,421.0,1.459974426064888,-0.2360991947324019,-0.20866773252830056
200810,high_low,,,0.015481197416770537,-0.01853519467135148
200811,1,417.0,0.002263011043841321,-0.1579622667045609,-0.12780048928135831
200811,2,417.0,0.18360359844581156,-0.1029205163099201,-0.07601604492030847
200811,3,416.0,0.2682075427813426,-0.1371293841467539,-0.09258632161495248
200811,4,417.0,0.35043015979318026,-0.13466077073275085,-0.07415947853533392
200811,5,416.0,0.44439107943979683,-0.12638703771439064,-0.0769170420686011
200811,6,417.0,0.540287900580207,-0.13060357959083943,-0.1057612276084721
200811,7,416.0,0.6471174041213431,-0.1418436120317291,-0.09539802744473128
200811,8,417.0,0.7794184506261211,-0.14453464974500588,-0.1567873544128343
200811,9,416.0,0.9723807771451072,-0.15278491942584738,-0.1399031271465152
200811,10,417.0,1.4525629098202877,-0.19682866035035115,-0.19920927192299281
200811,high_low,,,-0.038866393645790254,-0.0714087826416345
200812,1,415.0,0.006634682379793177,0.032423132686713874,0.04958693467705261
200812,2,414.0,0.1834591800544242,0.048048179103982055,0.0217161767012997
200812,3,415.0,0.2684467457855307,0.04307432721816835,0.04095939049580078
200812,4,414.0,0.3514104297623758,0.03712407778124536,0.03471550838309398
200812,5,415.0,0.4455173828802582,0.05959891104739927,0.05212401596729991
200812,6,414.0,0.5410527708779731,0.041516621368921536,0.005728578805054616
200812,7,414.0,0.6478574787942453,0.029462797668188427,0.04032494999394696
200812,8,415.0,0.7796576443207096,0.019192254033403373,0.0584168498430517
200812,9,414.0,0.970903485183947,-0.005650481645630734,0.054280022363947376
200812,10,415.0,1.4431264289129702,-0.008092488976287514,0.11656879190478792
200812,high_low,,,-0.04051562166300139,0.06698185722773531
200901,1,411.0,0.007460437804993064,0.007190457650356901,-0.03709529870342461
200901,2,410.0,0.18561933038535935,-0.034739737395059846,-0.04760238850067004
200901,3,410.0,0.27253246723026053,-0.023003286740205967,-0.045607680837772765
